Community,Category,Crime Count,Year,Month,Month Name
albert park/radisson heights,Assault (Non-domestic),9,2024,5,May
albert park/radisson heights,Assault (Non-domestic),5,2024,6,June
albert park/radisson heights,Assault (Non-domestic),6,2024,7,July
albert park/radisson heights,Assault (Non-domestic),7,2024,8,August
albert park/radisson heights,Assault (Non-domestic),5,2024,9,September
albert park/radisson heights,Assault (Non-domestic),5,2024,10,October
albert park/radisson heights,Break & Enter - Commercial,1,2021,1,January
albert park/radisson heights,Break & Enter - Commercial,1,2021,2,February
albert park/radisson heights,Break & Enter - Commercial,2,2021,3,March
albert park/radisson heights,Break & Enter - Commercial,2,2021,4,April
albert park/radisson heights,Break & Enter - Commercial,3,2021,6,June
albert park/radisson heights,Break & Enter - Commercial,2,2021,7,July
albert park/radisson heights,Break & Enter - Commercial,2,2021,8,August
albert park/radisson heights,Break & Enter - Commercial,2,2021,9,September
albert park/radisson heights,Break & Enter - Commercial,2,2021,10,October
albert park/radisson heights,Break & Enter - Commercial,3,2021,11,November
albert park/radisson heights,Break & Enter - Commercial,1,2021,12,December
albert park/radisson heights,Break & Enter - Commercial,4,2022,1,January
albert park/radisson heights,Break & Enter - Commercial,6,2022,2,February
albert park/radisson heights,Break & Enter - Commercial,5,2022,3,March
albert park/radisson heights,Break & Enter - Commercial,1,2022,4,April
albert park/radisson heights,Break & Enter - Commercial,3,2022,5,May
albert park/radisson heights,Break & Enter - Commercial,5,2022,6,June
albert park/radisson heights,Break & Enter - Commercial,4,2022,7,July
albert park/radisson heights,Break & Enter - Commercial,1,2022,8,August
albert park/radisson heights,Break & Enter - Commercial,5,2022,9,September
albert park/radisson heights,Break & Enter - Commercial,4,2022,10,October
albert park/radisson heights,Break & Enter - Commercial,1,2022,11,November
albert park/radisson heights,Break & Enter - Commercial,3,2023,1,January
albert park/radisson heights,Break & Enter - Commercial,2,2023,2,February
albert park/radisson heights,Break & Enter - Commercial,1,2023,3,March
albert park/radisson heights,Break & Enter - Commercial,2,2023,4,April
albert park/radisson heights,Break & Enter - Commercial,1,2023,5,May
albert park/radisson heights,Break & Enter - Commercial,1,2023,7,July
albert park/radisson heights,Break & Enter - Commercial,1,2023,9,September
albert park/radisson heights,Break & Enter - Commercial,3,2023,11,November
albert park/radisson heights,Break & Enter - Commercial,2,2023,12,December
albert park/radisson heights,Break & Enter - Commercial,1,2024,1,January
albert park/radisson heights,Break & Enter - Commercial,1,2024,5,May
albert park/radisson heights,Break & Enter - Commercial,1,2024,7,July
albert park/radisson heights,Break & Enter - Dwelling,1,2021,1,January
albert park/radisson heights,Break & Enter - Dwelling,1,2021,2,February
albert park/radisson heights,Break & Enter - Dwelling,1,2021,3,March
albert park/radisson heights,Break & Enter - Dwelling,1,2021,5,May
albert park/radisson heights,Break & Enter - Dwelling,4,2021,6,June
albert park/radisson heights,Break & Enter - Dwelling,1,2021,7,July
albert park/radisson heights,Break & Enter - Dwelling,1,2021,9,September
albert park/radisson heights,Break & Enter - Dwelling,4,2021,10,October
albert park/radisson heights,Break & Enter - Dwelling,3,2021,11,November
albert park/radisson heights,Break & Enter - Dwelling,1,2022,1,January
albert park/radisson heights,Break & Enter - Dwelling,3,2022,2,February
albert park/radisson heights,Break & Enter - Dwelling,2,2022,3,March
albert park/radisson heights,Break & Enter - Dwelling,2,2022,4,April
albert park/radisson heights,Break & Enter - Dwelling,4,2022,5,May
albert park/radisson heights,Break & Enter - Dwelling,2,2022,6,June
albert park/radisson heights,Break & Enter - Dwelling,1,2022,8,August
albert park/radisson heights,Break & Enter - Dwelling,2,2022,9,September
albert park/radisson heights,Break & Enter - Dwelling,1,2022,10,October
albert park/radisson heights,Break & Enter - Dwelling,1,2022,12,December
albert park/radisson heights,Break & Enter - Dwelling,1,2023,2,February
albert park/radisson heights,Break & Enter - Dwelling,2,2023,3,March
albert park/radisson heights,Break & Enter - Dwelling,2,2023,5,May
albert park/radisson heights,Break & Enter - Dwelling,1,2023,7,July
albert park/radisson heights,Break & Enter - Dwelling,3,2023,8,August
albert park/radisson heights,Break & Enter - Dwelling,3,2023,10,October
albert park/radisson heights,Break & Enter - Dwelling,2,2023,11,November
albert park/radisson heights,Break & Enter - Dwelling,1,2024,3,March
albert park/radisson heights,Break & Enter - Dwelling,2,2024,5,May
albert park/radisson heights,Break & Enter - Dwelling,1,2024,6,June
albert park/radisson heights,Break & Enter - Dwelling,3,2024,8,August
albert park/radisson heights,Break & Enter - Dwelling,1,2024,11,November
albert park/radisson heights,Break & Enter - Other Premises,3,2021,4,April
albert park/radisson heights,Break & Enter - Other Premises,1,2021,5,May
albert park/radisson heights,Break & Enter - Other Premises,3,2021,6,June
albert park/radisson heights,Break & Enter - Other Premises,2,2021,7,July
albert park/radisson heights,Break & Enter - Other Premises,2,2021,8,August
albert park/radisson heights,Break & Enter - Other Premises,4,2021,9,September
albert park/radisson heights,Break & Enter - Other Premises,4,2021,10,October
albert park/radisson heights,Break & Enter - Other Premises,2,2021,11,November
albert park/radisson heights,Break & Enter - Other Premises,2,2021,12,December
albert park/radisson heights,Break & Enter - Other Premises,1,2022,1,January
albert park/radisson heights,Break & Enter - Other Premises,1,2022,2,February
albert park/radisson heights,Break & Enter - Other Premises,3,2022,3,March
albert park/radisson heights,Break & Enter - Other Premises,1,2022,4,April
albert park/radisson heights,Break & Enter - Other Premises,1,2022,5,May
albert park/radisson heights,Break & Enter - Other Premises,1,2022,7,July
albert park/radisson heights,Break & Enter - Other Premises,1,2022,8,August
albert park/radisson heights,Break & Enter - Other Premises,3,2022,9,September
albert park/radisson heights,Break & Enter - Other Premises,1,2022,10,October
albert park/radisson heights,Break & Enter - Other Premises,1,2022,11,November
albert park/radisson heights,Break & Enter - Other Premises,2,2023,1,January
albert park/radisson heights,Break & Enter - Other Premises,2,2023,5,May
albert park/radisson heights,Break & Enter - Other Premises,2,2023,6,June
albert park/radisson heights,Break & Enter - Other Premises,1,2023,7,July
albert park/radisson heights,Break & Enter - Other Premises,4,2023,8,August
albert park/radisson heights,Break & Enter - Other Premises,1,2023,11,November
albert park/radisson heights,Break & Enter - Other Premises,5,2023,12,December
albert park/radisson heights,Break & Enter - Other Premises,1,2024,1,January
albert park/radisson heights,Break & Enter - Other Premises,1,2024,5,May
albert park/radisson heights,Break & Enter - Other Premises,2,2024,8,August
albert park/radisson heights,Break & Enter - Other Premises,1,2024,10,October
albert park/radisson heights,Break & Enter - Other Premises,2,2024,11,November
albert park/radisson heights,Commercial Robbery,2,2021,1,January
albert park/radisson heights,Commercial Robbery,1,2021,4,April
albert park/radisson heights,Commercial Robbery,1,2021,6,June
albert park/radisson heights,Commercial Robbery,1,2021,7,July
albert park/radisson heights,Commercial Robbery,1,2021,9,September
albert park/radisson heights,Commercial Robbery,1,2021,11,November
albert park/radisson heights,Commercial Robbery,1,2022,1,January
albert park/radisson heights,Commercial Robbery,2,2022,2,February
albert park/radisson heights,Commercial Robbery,1,2022,3,March
albert park/radisson heights,Commercial Robbery,1,2022,7,July
albert park/radisson heights,Commercial Robbery,2,2022,9,September
albert park/radisson heights,Commercial Robbery,2,2022,10,October
albert park/radisson heights,Commercial Robbery,1,2023,3,March
albert park/radisson heights,Commercial Robbery,2,2023,6,June
albert park/radisson heights,Commercial Robbery,1,2023,9,September
albert park/radisson heights,Commercial Robbery,2,2024,1,January
albert park/radisson heights,Commercial Robbery,1,2024,5,May
albert park/radisson heights,Commercial Robbery,1,2024,6,June
albert park/radisson heights,Street Robbery,1,2021,1,January
albert park/radisson heights,Street Robbery,1,2021,2,February
albert park/radisson heights,Street Robbery,1,2021,4,April
albert park/radisson heights,Street Robbery,1,2021,5,May
albert park/radisson heights,Street Robbery,1,2021,6,June
albert park/radisson heights,Street Robbery,1,2021,8,August
albert park/radisson heights,Street Robbery,1,2021,10,October
albert park/radisson heights,Street Robbery,1,2021,11,November
albert park/radisson heights,Street Robbery,2,2021,12,December
albert park/radisson heights,Street Robbery,1,2022,1,January
albert park/radisson heights,Street Robbery,2,2022,2,February
albert park/radisson heights,Street Robbery,1,2022,3,March
albert park/radisson heights,Street Robbery,1,2022,4,April
albert park/radisson heights,Street Robbery,2,2022,7,July
albert park/radisson heights,Street Robbery,2,2022,9,September
albert park/radisson heights,Street Robbery,1,2022,12,December
albert park/radisson heights,Street Robbery,2,2023,3,March
albert park/radisson heights,Street Robbery,3,2023,5,May
albert park/radisson heights,Street Robbery,5,2023,6,June
albert park/radisson heights,Street Robbery,3,2023,7,July
albert park/radisson heights,Street Robbery,3,2023,8,August
albert park/radisson heights,Street Robbery,2,2023,9,September
albert park/radisson heights,Street Robbery,2,2023,10,October
albert park/radisson heights,Street Robbery,2,2023,11,November
albert park/radisson heights,Street Robbery,1,2023,12,December
albert park/radisson heights,Street Robbery,2,2024,1,January
albert park/radisson heights,Street Robbery,1,2024,3,March
albert park/radisson heights,Street Robbery,1,2024,4,April
albert park/radisson heights,Street Robbery,3,2024,5,May
albert park/radisson heights,Street Robbery,2,2024,7,July
albert park/radisson heights,Street Robbery,1,2024,10,October
albert park/radisson heights,Street Robbery,1,2024,11,November
albert park/radisson heights,Theft FROM Vehicle,17,2021,1,January
albert park/radisson heights,Theft FROM Vehicle,8,2021,2,February
albert park/radisson heights,Theft FROM Vehicle,5,2021,3,March
albert park/radisson heights,Theft FROM Vehicle,12,2021,4,April
albert park/radisson heights,Theft FROM Vehicle,6,2021,5,May
albert park/radisson heights,Theft FROM Vehicle,10,2021,6,June
albert park/radisson heights,Theft FROM Vehicle,5,2021,7,July
albert park/radisson heights,Theft FROM Vehicle,9,2021,8,August
albert park/radisson heights,Theft FROM Vehicle,13,2021,9,September
albert park/radisson heights,Theft FROM Vehicle,8,2021,10,October
albert park/radisson heights,Theft FROM Vehicle,8,2021,11,November
albert park/radisson heights,Theft FROM Vehicle,6,2021,12,December
albert park/radisson heights,Theft FROM Vehicle,14,2022,1,January
albert park/radisson heights,Theft FROM Vehicle,3,2022,2,February
albert park/radisson heights,Theft FROM Vehicle,10,2022,3,March
albert park/radisson heights,Theft FROM Vehicle,9,2022,4,April
albert park/radisson heights,Theft FROM Vehicle,11,2022,5,May
albert park/radisson heights,Theft FROM Vehicle,12,2022,6,June
albert park/radisson heights,Theft FROM Vehicle,5,2022,7,July
albert park/radisson heights,Theft FROM Vehicle,14,2022,8,August
albert park/radisson heights,Theft FROM Vehicle,8,2022,9,September
albert park/radisson heights,Theft FROM Vehicle,5,2022,10,October
albert park/radisson heights,Theft FROM Vehicle,2,2022,11,November
albert park/radisson heights,Theft FROM Vehicle,9,2022,12,December
albert park/radisson heights,Theft FROM Vehicle,9,2023,1,January
albert park/radisson heights,Theft FROM Vehicle,10,2023,2,February
albert park/radisson heights,Theft FROM Vehicle,8,2023,3,March
albert park/radisson heights,Theft FROM Vehicle,5,2023,4,April
albert park/radisson heights,Theft FROM Vehicle,8,2023,5,May
albert park/radisson heights,Theft FROM Vehicle,9,2023,6,June
albert park/radisson heights,Theft FROM Vehicle,9,2023,7,July
albert park/radisson heights,Theft FROM Vehicle,10,2023,8,August
albert park/radisson heights,Theft FROM Vehicle,5,2023,9,September
albert park/radisson heights,Theft FROM Vehicle,3,2023,10,October
albert park/radisson heights,Theft FROM Vehicle,5,2023,11,November
albert park/radisson heights,Theft FROM Vehicle,3,2023,12,December
albert park/radisson heights,Theft FROM Vehicle,3,2024,1,January
albert park/radisson heights,Theft FROM Vehicle,4,2024,2,February
albert park/radisson heights,Theft FROM Vehicle,1,2024,3,March
albert park/radisson heights,Theft FROM Vehicle,5,2024,4,April
albert park/radisson heights,Theft FROM Vehicle,6,2024,5,May
albert park/radisson heights,Theft FROM Vehicle,4,2024,6,June
albert park/radisson heights,Theft FROM Vehicle,5,2024,7,July
albert park/radisson heights,Theft FROM Vehicle,1,2024,8,August
albert park/radisson heights,Theft FROM Vehicle,8,2024,9,September
albert park/radisson heights,Theft FROM Vehicle,7,2024,10,October
albert park/radisson heights,Theft FROM Vehicle,4,2024,11,November
albert park/radisson heights,Theft OF Vehicle,6,2021,1,January
albert park/radisson heights,Theft OF Vehicle,4,2021,2,February
albert park/radisson heights,Theft OF Vehicle,3,2021,3,March
albert park/radisson heights,Theft OF Vehicle,4,2021,4,April
albert park/radisson heights,Theft OF Vehicle,4,2021,5,May
albert park/radisson heights,Theft OF Vehicle,6,2021,6,June
albert park/radisson heights,Theft OF Vehicle,7,2021,7,July
albert park/radisson heights,Theft OF Vehicle,3,2021,8,August
albert park/radisson heights,Theft OF Vehicle,6,2021,9,September
albert park/radisson heights,Theft OF Vehicle,2,2021,10,October
albert park/radisson heights,Theft OF Vehicle,2,2021,11,November
albert park/radisson heights,Theft OF Vehicle,8,2021,12,December
albert park/radisson heights,Theft OF Vehicle,8,2022,1,January
albert park/radisson heights,Theft OF Vehicle,7,2022,2,February
albert park/radisson heights,Theft OF Vehicle,2,2022,3,March
albert park/radisson heights,Theft OF Vehicle,5,2022,4,April
albert park/radisson heights,Theft OF Vehicle,4,2022,5,May
albert park/radisson heights,Theft OF Vehicle,3,2022,6,June
albert park/radisson heights,Theft OF Vehicle,11,2022,7,July
albert park/radisson heights,Theft OF Vehicle,7,2022,8,August
albert park/radisson heights,Theft OF Vehicle,3,2022,9,September
albert park/radisson heights,Theft OF Vehicle,8,2022,10,October
albert park/radisson heights,Theft OF Vehicle,1,2022,11,November
albert park/radisson heights,Theft OF Vehicle,5,2022,12,December
albert park/radisson heights,Theft OF Vehicle,4,2023,1,January
albert park/radisson heights,Theft OF Vehicle,3,2023,2,February
albert park/radisson heights,Theft OF Vehicle,6,2023,3,March
albert park/radisson heights,Theft OF Vehicle,5,2023,4,April
albert park/radisson heights,Theft OF Vehicle,4,2023,5,May
albert park/radisson heights,Theft OF Vehicle,6,2023,6,June
albert park/radisson heights,Theft OF Vehicle,3,2023,7,July
albert park/radisson heights,Theft OF Vehicle,7,2023,8,August
albert park/radisson heights,Theft OF Vehicle,5,2023,9,September
albert park/radisson heights,Theft OF Vehicle,4,2023,10,October
albert park/radisson heights,Theft OF Vehicle,3,2023,11,November
albert park/radisson heights,Theft OF Vehicle,8,2023,12,December
albert park/radisson heights,Theft OF Vehicle,1,2024,1,January
albert park/radisson heights,Theft OF Vehicle,5,2024,2,February
albert park/radisson heights,Theft OF Vehicle,3,2024,3,March
albert park/radisson heights,Theft OF Vehicle,2,2024,4,April
albert park/radisson heights,Theft OF Vehicle,4,2024,5,May
albert park/radisson heights,Theft OF Vehicle,2,2024,6,June
albert park/radisson heights,Theft OF Vehicle,2,2024,7,July
albert park/radisson heights,Theft OF Vehicle,2,2024,8,August
albert park/radisson heights,Theft OF Vehicle,6,2024,9,September
albert park/radisson heights,Theft OF Vehicle,2,2024,10,October
albert park/radisson heights,Theft OF Vehicle,3,2024,11,November
albert park/radisson heights,Violence  'Other' (Non-domestic),2,2021,1,January
albert park/radisson heights,Violence  'Other' (Non-domestic),2,2021,2,February
albert park/radisson heights,Violence  'Other' (Non-domestic),4,2021,3,March
albert park/radisson heights,Violence  'Other' (Non-domestic),1,2021,4,April
albert park/radisson heights,Violence  'Other' (Non-domestic),3,2021,5,May
albert park/radisson heights,Violence  'Other' (Non-domestic),4,2021,6,June
albert park/radisson heights,Violence  'Other' (Non-domestic),6,2021,7,July
albert park/radisson heights,Violence  'Other' (Non-domestic),2,2021,8,August
albert park/radisson heights,Violence  'Other' (Non-domestic),2,2021,9,September
albert park/radisson heights,Violence  'Other' (Non-domestic),1,2021,10,October
albert park/radisson heights,Violence  'Other' (Non-domestic),2,2021,11,November
albert park/radisson heights,Violence  'Other' (Non-domestic),3,2021,12,December
albert park/radisson heights,Violence  'Other' (Non-domestic),3,2022,1,January
albert park/radisson heights,Violence  'Other' (Non-domestic),1,2022,3,March
albert park/radisson heights,Violence  'Other' (Non-domestic),3,2022,4,April
albert park/radisson heights,Violence  'Other' (Non-domestic),2,2022,7,July
albert park/radisson heights,Violence  'Other' (Non-domestic),3,2022,8,August
albert park/radisson heights,Violence  'Other' (Non-domestic),3,2022,9,September
albert park/radisson heights,Violence  'Other' (Non-domestic),1,2022,10,October
albert park/radisson heights,Violence  'Other' (Non-domestic),2,2022,11,November
albert park/radisson heights,Violence  'Other' (Non-domestic),3,2022,12,December
albert park/radisson heights,Violence  'Other' (Non-domestic),2,2023,1,January
albert park/radisson heights,Violence  'Other' (Non-domestic),2,2023,2,February
albert park/radisson heights,Violence  'Other' (Non-domestic),3,2023,3,March
albert park/radisson heights,Violence  'Other' (Non-domestic),1,2023,4,April
albert park/radisson heights,Violence  'Other' (Non-domestic),2,2023,5,May
albert park/radisson heights,Violence  'Other' (Non-domestic),4,2023,6,June
