Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-01,2021,1,1,,3.2,,-5.0,,-0.9,,18.9,,0.0,,,,,,0.0,,8.0,,29.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-02,2021,1,2,,7.4,,-7.6,,-0.1,,18.1,,0.0,,,,,,0.4,,8.0,,25.0,,72.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-03,2021,1,3,,4.8,,-6.5,,-0.9,,18.9,,0.0,,,,,,0.0,,6.0,,25.0,,61.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-04,2021,1,4,,2.1,,-7.5,,-2.7,,20.7,,0.0,,,,,,0.0,,5.0,,28.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-05,2021,1,5,,4.9,,-5.5,,-0.3,,18.3,,0.0,,,,,,0.0,,5.0,,35.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-06,2021,1,6,,3.2,,-7.6,,-2.2,,20.2,,0.0,,,,,,0.0,,5.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-07,2021,1,7,,3.7,,-10.1,,-3.2,,21.2,,0.0,,,,,,0.0,,5.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-08,2021,1,8,,-1.0,,-16.4,,-8.7,,26.7,,0.0,,,,,,0.0,,5.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-09,2021,1,9,,-0.6,,-14.4,,-7.5,,25.5,,0.0,,,,,,0.0,,5.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-10,2021,1,10,,6.7,,-15.2,,-4.2,,22.2,,0.0,,,,,,0.0,,5.0,,28.0,,62.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-11,2021,1,11,,7.7,,-2.6,,2.5,,15.5,,0.0,,,,,,0.0,,5.0,,26.0,,64.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-12,2021,1,12,,7.5,,-2.5,,2.5,,15.5,,0.0,,,,,,0.0,,5.0,,27.0,,66.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-13,2021,1,13,,6.9,,-2.7,,2.1,,15.9,,0.0,,,,,,0.0,,5.0,,34.0,,83.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-14,2021,1,14,,1.4,,-7.3,,-3.0,,21.0,,0.0,,,,,,0.0,,5.0,,28.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-15,2021,1,15,,7.5,,-7.0,,0.3,,17.7,,0.0,,,,,,0.0,,5.0,,28.0,,49.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-16,2021,1,16,,4.6,,-1.7,,1.5,,16.5,,0.0,,,,,,0.0,,4.0,,28.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-17,2021,1,17,,6.3,,-3.5,,1.4,,16.6,,0.0,,,,,,0.0,,4.0,,29.0,,49.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-18,2021,1,18,,2.3,,-8.3,,-3.0,,21.0,,0.0,,,,,,0.0,,3.0,,33.0,,49.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-19,2021,1,19,,9.4,,-12.6,,-1.6,,19.6,,0.0,,,,,,0.0,,3.0,,31.0,,74.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-20,2021,1,20,,3.9,,-11.2,,-3.7,,21.7,,0.0,,,,,,0.0,,1.0,,30.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-21,2021,1,21,,-2.0,,-12.0,,-7.0,,25.0,,0.0,,,,,,0.0,,2.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-22,2021,1,22,,-3.6,,-13.5,,-8.5,,26.5,,0.0,,,,,,0.0,,2.0,,36.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-23,2021,1,23,,-2.4,,-15.9,,-9.2,,27.2,,0.0,,,,,,0.0,,1.0,,5.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-24,2021,1,24,,-13.2,,-16.5,,-14.9,,32.9,,0.0,,,,,,,M,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-25,2021,1,25,,-14.2,,-17.8,,-16.0,,34.0,,0.0,,,,,,0.0,,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-26,2021,1,26,,-12.9,,-17.5,,-15.2,,33.2,,0.0,,,,,,0.0,,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-27,2021,1,27,,-11.9,,-14.5,,-13.2,,31.2,,0.0,,,,,,0.3,,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-28,2021,1,28,,-13.5,,-15.9,,-14.7,,32.7,,0.0,,,,,,0.0,,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-29,2021,1,29,,-6.3,,-16.7,,-11.5,,29.5,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-30,2021,1,30,,0.5,,-19.2,,-9.4,,27.4,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-01-31,2021,1,31,,4.8,,-13.1,,-4.1,,22.1,,0.0,,,,,,0.0,,2.0,,18.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-01,2021,2,1,,9.7,,-10.4,,-0.4,,18.4,,0.0,,,,,,0.0,,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-02,2021,2,2,,-8.3,,-13.6,,-10.9,,28.9,,0.0,,,,,,2.9,,0.0,,35.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-03,2021,2,3,,-12.0,,-20.3,,-16.2,,34.2,,0.0,,,,,,3.7,,7.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-04,2021,2,4,,-0.9,,-21.8,,-11.4,,29.4,,0.0,,,,,,0.0,,7.0,,1.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-05,2021,2,5,,-6.3,,-22.0,,-14.2,,32.2,,0.0,,,,,,2.0,,10.0,,5.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-06,2021,2,6,,-20.1,,-24.3,,-22.2,,40.2,,0.0,,,,,,2.3,,11.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-07,2021,2,7,,-23.8,,-30.7,,-27.2,,45.2,,0.0,,,,,,0.1,,12.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-08,2021,2,8,,-24.0,,-31.8,,-27.9,,45.9,,0.0,,,,,,0.0,,12.0,,35.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-09,2021,2,9,,-24.7,,-31.4,,-28.0,,46.0,,0.0,,,,,,0.0,,12.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-10,2021,2,10,,-26.3,,-32.1,,-29.2,,47.2,,0.0,,,,,,0.0,,11.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-11,2021,2,11,,-25.6,,-33.4,,-29.5,,47.5,,0.0,,,,,,0.0,,12.0,,35.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-12,2021,2,12,,-17.9,,-29.8,,-23.8,,41.8,,0.0,,,,,,0.0,,11.0,,35.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-13,2021,2,13,,-18.9,,-27.2,,-23.0,,41.0,,0.0,,,,,,0.0,,11.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-14,2021,2,14,,-21.4,,-28.3,,-24.8,,42.8,,0.0,,,,,,0.0,,11.0,,17.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-15,2021,2,15,,-15.0,,-25.4,,-20.2,,38.2,,0.0,,,,,,0.0,,8.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-16,2021,2,16,,-3.9,,-23.9,,-13.9,,31.9,,0.0,,,,,,1.3,,8.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-17,2021,2,17,,-6.5,,-13.7,,-10.1,,28.1,,0.0,,,,,,0.1,,12.0,,34.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-18,2021,2,18,,-3.5,,-17.8,,-10.6,,28.6,,0.0,,,,,,0.0,,10.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-19,2021,2,19,,2.6,,-5.9,,-1.7,,19.7,,0.0,,,,,,0.0,,11.0,,29.0,,54.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-20,2021,2,20,,2.2,,-6.9,,-2.3,,20.3,,0.0,,,,,,0.0,,11.0,,29.0,,59.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-21,2021,2,21,,8.3,,-2.6,,2.8,,15.2,,0.0,,,,,,0.0,,10.0,,26.0,,71.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-22,2021,2,22,,7.3,,-1.4,,3.0,,15.0,,0.0,,,,,,1.6,,10.0,,26.0,,63.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-23,2021,2,23,,1.4,,-6.6,,-2.6,,20.6,,0.0,,,,,,0.7,,10.0,,33.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-24,2021,2,24,,0.9,,-11.3,,-5.2,,23.2,,0.0,,,,,,0.0,,8.0,,28.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-25,2021,2,25,,3.3,,-4.1,,-0.4,,18.4,,0.0,,,,,,0.0,,8.0,,27.0,,66.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-26,2021,2,26,,0.1,,-13.5,,-6.7,,24.7,,0.0,,,,,,1.8,,7.0,,1.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-27,2021,2,27,,-6.0,,-15.9,,-10.9,,28.9,,0.0,,,,,,0.0,,9.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-02-28,2021,2,28,,6.0,,-7.9,,-0.9,,18.9,,0.0,,,,,,0.0,,7.0,,27.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-01,2021,3,1,,9.2,,0.4,,4.8,,13.2,,0.0,,,,,,0.0,,6.0,,27.0,,57.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-02,2021,3,2,,6.2,,-6.3,,-0.1,,18.1,,0.0,,,,,,0.0,,2.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-03,2021,3,3,,9.0,,-4.9,,2.0,,16.0,,0.0,,,,,,0.0,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-04,2021,3,4,,11.0,,-7.4,,1.8,,16.2,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-05,2021,3,5,,12.8,,-3.5,,4.6,,13.4,,0.0,,,,,,0.0,,0.0,,17.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-06,2021,3,6,,5.8,,-3.8,,1.0,,17.0,,0.0,,,,,,0.0,,0.0,,35.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-07,2021,3,7,,7.9,,-6.6,,0.6,,17.4,,0.0,,,,,,0.0,,,,28.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-08,2021,3,8,,5.2,,-4.9,,0.2,,17.8,,0.0,,,,,,0.0,,0.0,,29.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-09,2021,3,9,,6.0,,-6.2,,-0.1,,18.1,,0.0,,,,,,0.0,,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-10,2021,3,10,,-1.1,,-11.3,,-6.2,,24.2,,0.0,,,,,,0.0,,,,36.0,,59.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-11,2021,3,11,,4.9,,-13.3,,-4.2,,22.2,,0.0,,,,,,0.0,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-12,2021,3,12,,13.9,,-3.1,,5.4,,12.6,,0.0,,,,,,0.0,,0.0,,26.0,,31.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-13,2021,3,13,,14.2,,-3.3,,5.5,,12.5,,0.0,,,,,,0.0,,,,16.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-14,2021,3,14,,18.6,,-2.0,,8.3,,9.7,,0.0,,,,,,0.0,,0.0,,20.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-15,2021,3,15,,7.0,,-3.3,,1.9,,16.1,,0.0,,,,,,0.0,,0.0,,36.0,,63.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-16,2021,3,16,,8.8,,-6.6,,1.1,,16.9,,0.0,,,,,,0.0,,0.0,,2.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-17,2021,3,17,,12.7,,-7.8,,2.4,,15.6,,0.0,,,,,,0.0,,,,17.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-18,2021,3,18,,16.2,,-5.0,,5.6,,12.4,,0.0,,,,,,0.0,,,,20.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-19,2021,3,19,,15.1,,0.9,,8.0,,10.0,,0.0,,,,,,0.0,,0.0,,27.0,,55.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-20,2021,3,20,,10.9,,-2.1,,4.4,,13.6,,0.0,,,,,,0.0,,0.0,,28.0,,57.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-21,2021,3,21,,7.9,,-3.6,,2.2,,15.8,,0.0,,,,,,0.0,,0.0,,36.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-22,2021,3,22,,7.1,,-2.1,,2.5,,15.5,,0.0,,,,,,0.0,,0.0,,1.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-23,2021,3,23,,5.2,,-6.3,,-0.5,,18.5,,0.0,,,,,,0.0,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-24,2021,3,24,,9.0,,-1.7,,3.7,,14.3,,0.0,,,,,,1.6,,,,29.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-25,2021,3,25,,-1.7,,-5.9,,-3.8,,21.8,,0.0,,,,,,1.7,,9.0,,1.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-26,2021,3,26,,2.3,,-4.8,,-1.2,,19.2,,0.0,,,,,,0.6,,8.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-27,2021,3,27,,13.1,,-2.8,,5.2,,12.8,,0.0,,,,,,0.0,,5.0,,27.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-28,2021,3,28,,14.6,,-2.4,,6.1,,11.9,,0.0,,,,,,0.3,,,,1.0,,69.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-29,2021,3,29,,-2.3,,-10.8,,-6.5,,24.5,,0.0,,,,,,0.0,,,,3.0,,82.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-30,2021,3,30,,4.6,,-10.9,,-3.1,,21.1,,0.0,,,,,,0.0,,0.0,,27.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-03-31,2021,3,31,,12.2,,-4.0,,4.1,,13.9,,0.0,,,,,,0.0,,,,28.0,,54.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-01,2021,4,1,,16.9,,-0.6,,8.2,,9.8,,0.0,,,,,,0.0,,,,28.0,,87.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-02,2021,4,2,,11.7,,-4.4,,3.7,,14.3,,0.0,,,,,,0.0,,,,17.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-03,2021,4,3,,14.8,,-2.7,,6.1,,11.9,,0.0,,,,,,0.0,,,,19.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-04,2021,4,4,,6.6,,-5.0,,0.8,,17.2,,0.0,,,,,,0.5,,,,1.0,,53.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-05,2021,4,5,,13.0,,-7.3,,2.9,,15.1,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-06,2021,4,6,,15.3,,-1.7,,6.8,,11.2,,0.0,,,,,,0.0,,,,27.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-07,2021,4,7,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-08,2021,4,8,,6.6,,-2.1,,2.3,,15.7,,0.0,,,,,,0.0,,,,34.0,,56.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-09,2021,4,9,,11.3,,-5.2,,3.1,,14.9,,0.0,,,,,,0.0,,,,29.0,,54.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-10,2021,4,10,,7.9,,-5.8,,1.1,,16.9,,0.0,,,,,,0.0,,,,36.0,,65.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-11,2021,4,11,,5.5,,-5.2,,0.2,,17.8,,0.0,,,,,,0.0,,,,35.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-12,2021,4,12,,4.7,,-5.4,,-0.4,,18.4,,0.0,,,,,,0.0,,,,6.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-13,2021,4,13,,7.6,,-10.0,,-1.2,,19.2,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-14,2021,4,14,,12.5,,-6.6,,3.0,,15.0,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-15,2021,4,15,,14.4,,-4.8,,4.8,,13.2,,0.0,,,,,,0.0,,,,3.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-16,2021,4,16,,18.2,,-4.9,,6.6,,11.4,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-17,2021,4,17,,20.5,,-2.4,,9.1,,8.9,,0.0,,,,,,0.0,,,,36.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-18,2021,4,18,,11.2,,-5.4,,2.9,,15.1,,0.0,,,,,,7.0,,,,6.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-19,2021,4,19,,4.9,,-3.9,,0.5,,17.5,,0.0,,,,,,0.0,,2.0,,35.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-20,2021,4,20,,11.1,,-6.8,,2.2,,15.8,,0.0,,,,,,0.0,,,,18.0,,38.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-21,2021,4,21,,18.7,,-1.2,,8.7,,9.3,,0.0,,,,,,0.0,,,,1.0,,64.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-22,2021,4,22,,8.8,,-4.8,,2.0,,16.0,,0.0,,,,,,0.7,,,,35.0,,69.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-23,2021,4,23,,1.8,,-5.0,,-1.6,,19.6,,0.0,,,,,,0.1,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-24,2021,4,24,,3.9,,-3.7,,0.1,,17.9,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-25,2021,4,25,,3.8,,-2.0,,0.9,,17.1,,0.0,,,,,,3.4,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-26,2021,4,26,,14.0,,-5.1,,4.5,,13.5,,0.0,,,,,,0.0,,,,28.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-27,2021,4,27,,14.2,,-0.2,,7.0,,11.0,,0.0,,,,,,0.0,,,,2.0,,38.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-28,2021,4,28,,17.9,,-3.4,,7.2,,10.8,,0.0,,,,,,0.0,,,,29.0,,58.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-29,2021,4,29,,21.1,,0.5,,10.8,,7.2,,0.0,,,,,,0.0,,,,28.0,,49.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-04-30,2021,4,30,,21.5,,6.5,,14.0,,4.0,,0.0,,,,,,0.0,,,,27.0,,62.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-01,2021,5,1,,12.7,,1.3,,7.0,,11.0,,0.0,,,,,,0.0,,,,36.0,,55.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-02,2021,5,2,,11.0,,-0.4,,5.3,,12.7,,0.0,,,,,,0.0,,,,1.0,,52.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-03,2021,5,3,,13.2,,-2.4,,5.4,,12.6,,0.0,,,,,,0.1,,,,27.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-04,2021,5,4,,11.8,,1.4,,6.6,,11.4,,0.0,,,,,,1.8,,,,31.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-05,2021,5,5,,14.1,,0.1,,7.1,,10.9,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-06,2021,5,6,,19.7,,1.9,,10.8,,7.2,,0.0,,,,,,0.0,,,,16.0,,55.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-07,2021,5,7,,16.2,,5.5,,10.9,,7.1,,0.0,,,,,,0.0,,,,34.0,,62.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-08,2021,5,8,,5.6,,0.5,,3.0,,15.0,,0.0,,,,,,6.8,,,,33.0,,58.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-09,2021,5,9,,2.7,,0.5,,1.6,,16.4,,0.0,,,,,,4.2,,,,1.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-10,2021,5,10,,13.5,,-3.4,,5.0,,13.0,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-11,2021,5,11,,13.6,,2.9,,8.3,,9.7,,0.0,,,,,,0.0,,,,31.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-12,2021,5,12,,18.0,,-1.7,,8.2,,9.8,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-13,2021,5,13,,16.6,,6.0,,11.3,,6.7,,0.0,,,,,,0.0,,,,4.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-14,2021,5,14,,19.7,,1.7,,10.7,,7.3,,0.0,,,,,,0.0,,,,34.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-15,2021,5,15,,22.2,,2.6,,12.4,,5.6,,0.0,,,,,,0.0,,,,20.0,,31.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-16,2021,5,16,,24.9,,8.6,,16.7,,1.3,,0.0,,,,,,0.0,,,,18.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-17,2021,5,17,,27.1,,10.1,,18.6,,0.0,,0.6,,,,,,0.0,,,,12.0,,50.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-18,2021,5,18,,17.1,,5.8,,11.4,,6.6,,0.0,,,,,,0.0,,,,28.0,,75.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-19,2021,5,19,,7.7,,0.7,,4.2,,13.8,,0.0,,,,,,0.0,,,,4.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-20,2021,5,20,,2.9,,-1.8,,0.5,,17.5,,0.0,,,,,,0.6,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-21,2021,5,21,,11.0,,-0.3,,5.4,,12.6,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-22,2021,5,22,,13.6,,-2.0,,5.8,,12.2,,0.0,,,,,,0.0,,,,17.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-23,2021,5,23,,10.7,,1.9,,6.3,,11.7,,0.0,,,,,,7.9,,,,18.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-24,2021,5,24,,10.3,,1.3,,5.8,,12.2,,0.0,,,,,,9.3,,,,33.0,,56.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-25,2021,5,25,,12.0,,5.8,,8.9,,9.1,,0.0,,,,,,1.1,,,,32.0,,31.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-26,2021,5,26,,18.7,,4.7,,11.7,,6.3,,0.0,,,,,,0.0,,,,17.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-27,2021,5,27,,22.7,,3.6,,13.1,,4.9,,0.0,,,,,,0.0,,,,19.0,,57.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-28,2021,5,28,,17.7,,4.8,,11.2,,6.8,,0.0,,,,,,2.0,,,,26.0,,57.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-29,2021,5,29,,18.7,,4.3,,11.5,,6.5,,0.0,,,,,,0.0,,,,29.0,,31.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-30,2021,5,30,,22.4,,5.8,,14.1,,3.9,,0.0,,,,,,0.0,,,,18.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-05-31,2021,5,31,,24.0,,8.0,,16.0,,2.0,,0.0,,,,,,0.0,,,,2.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-06-01,2021,6,1,,26.9,,11.1,,19.0,,0.0,,1.0,,,,,,0.0,,,,2.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-06-02,2021,6,2,,30.4,,10.4,,20.4,,0.0,,2.4,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-06-03,2021,6,3,,32.0,,11.1,,21.5,,0.0,,3.5,,,,,,0.0,,,,33.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-06-04,2021,6,4,,28.1,,13.0,,20.6,,0.0,,2.6,,,,,,0.5,,,,13.0,,49.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-06-05,2021,6,5,,16.6,,8.4,,12.5,,5.5,,0.0,,,,,,4.5,,,,3.0,,53.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2021-06-06,2021,6,6,,15.4,,5.7,,10.6,,7.4,,0.0,,,,,,2.1,,,,32.0,,48.0,
